% Point Number, Decimal Latitude, Decimal Longitude
 931, 49.5323, -49.7175
 932, 49.4950, -49.7456
 933, 49.4628, -49.7483
 934, 49.4201, -49.7487
 935, 49.3756, -49.7748
 936, 49.3654, -49.7788
 937, 49.3616, -49.7781
 938, 49.3328, -49.7733
 939, 49.2730, -49.7595
 940, 49.2681, -49.7635
 941, 49.2512, -49.7672
 942, 49.2092, -49.7803
 943, 49.1708, -49.7839
 944, 49.1416, -49.7952
 945, 49.1004, -49.7842
 946, 49.0735, -49.7850
 947, 49.0568, -49.7826
 948, 49.0428, -49.7989
 949, 49.0091, -49.8292
 950, 48.9762, -49.8518
 951, 48.9421, -49.8084
 952, 48.9173, -49.7572
 953, 48.9013, -49.7238
 954, 48.8790, -49.7090
 955, 48.8401, -49.6828
 956, 48.8262, -49.6711
 957, 48.7818, -49.6458
 958, 48.7461, -49.6232
 959, 48.6939, -49.5612
 960, 48.6901, -49.5530
 961, 48.6846, -49.5435
 962, 48.6518, -49.4664
 963, 48.6200, -49.4148
 964, 48.6036, -49.3891
 965, 48.5874, -49.3806
 966, 48.5461, -49.3388
 967, 48.5364, -49.3296
 968, 48.4903, -49.2762
 969, 48.4828, -49.2575
 970, 48.4806, -49.2473
 971, 48.4674, -49.2143
 972, 48.4509, -49.1652
 973, 48.4137, -49.1037
 974, 48.4083, -49.0829
 975, 48.3931, -49.0263
 976, 48.3837, -48.9839
 977, 48.3803, -48.9709
 978, 48.3713, -48.9406
 979, 48.3596, -48.8845
 980, 48.3379, -48.8354
 981, 48.3286, -48.7916
 982, 48.3173, -48.7336
 983, 48.3115, -48.7050
 984, 48.3096, -48.6874
 985, 48.2978, -48.5809
 986, 48.2976, -48.5787
 987, 48.2970, -48.5773
 988, 48.2961, -48.5755
 989, 48.2518, -48.4978
 990, 48.2324, -48.4781
 991, 48.1990, -48.4400
 992, 48.1939, -48.4303
 993, 48.1921, -48.4233
 994, 48.1907, -48.4124
 995, 48.1885, -48.3944
 996, 48.1795, -48.3220
 997, 48.1762, -48.2965
 998, 48.1705, -48.2589
 999, 48.1621, -48.2165
1000, 48.1558, -48.1683
1001, 48.1561, -48.1145
1002, 48.1570, -48.0996
1003, 48.1573, -48.0470
1004, 48.1584, -47.9963
1005, 48.1576, -47.9772
1006, 48.1586, -47.9256
1007, 48.1613, -47.8791
1008, 48.1615, -47.8517
1009, 48.1639, -47.8054
1010, 48.1638, -47.7612
1011, 48.1642, -47.7274
1012, 48.1641, -47.6837
1013, 48.1633, -47.6387
1014, 48.1645, -47.6053
1015, 48.1636, -47.5618
1016, 48.1619, -47.5146
1017, 48.1617, -47.4862
1018, 48.1597, -47.4388
1019, 48.1596, -47.3893
1020, 48.1603, -47.3657
1021, 48.1602, -47.3171
1022, 48.1610, -47.2697
1023, 48.1631, -47.2413
1024, 48.1640, -47.1965
1025, 48.1672, -47.1575
1026, 48.1782, -47.1051
1027, 48.1810, -47.0799
1028, 48.1836, -47.0614
1029, 48.1990, -47.0178
1030, 48.2050, -46.9730
1031, 48.2054, -46.9656
1032, 48.2073, -46.9558
1033, 48.2186, -46.8724
1034, 48.2240, -46.8495
1035, 48.2305, -46.8120
1036, 48.2326, -46.7725
1037, 48.2425, -46.7333
1038, 48.2532, -46.6828
1039, 48.2961, -46.6352
1040, 48.2978, -46.6305
1041, 48.2984, -46.6285
1042, 48.2988, -46.6252
1043, 48.3020, -46.5151
1044, 48.3034, -46.5081
1045, 48.3054, -46.4971
1046, 48.3000, -46.4617
1047, 48.6206, -45.4268
1048, 48.6211, -45.4263
1049, 48.6317, -45.3871
1050, 48.6333, -45.3299
1051, 48.6338, -45.3239
1052, 48.6352, -45.2660
1053, 48.6331, -45.2079
1054, 48.6320, -45.1989
1055, 48.6294, -45.1421
1056, 48.6255, -45.0931
1057, 48.6225, -45.0621
1058, 48.6188, -45.0168
1059, 48.6134, -44.9825
1060, 48.6018, -44.9077
1061, 48.5988, -44.8887
1062, 48.5955, -44.8775
1063, 48.5874, -44.8617
1064, 48.5485, -44.8006
1065, 48.5260, -44.7450
1066, 48.5146, -44.7111
1067, 48.4903, -44.6531
1068, 48.4787, -44.6236
1069, 48.4739, -44.6076
1070, 48.4377, -44.5410
1071, 48.3931, -44.4938
1072, 48.3761, -44.4784
1073, 48.3586, -44.4519
1074, 48.3374, -44.3938
1075, 48.2961, -44.3121
1076, 48.2959, -44.3117
1077, 48.2944, -44.3092
1078, 48.2521, -44.2324
1079, 48.2411, -44.2268
1080, 48.1990, -44.1916
1081, 48.1829, -44.1774
1082, 48.1684, -44.1530
1083, 48.1390, -44.0980
1084, 48.1020, -44.0401
1085, 48.0904, -44.0232
1086, 48.0799, -44.0057
1087, 48.0335, -43.9566
1088, 48.0049, -43.9427
1089, 47.9692, -43.9292
1090, 47.9329, -43.9324
1091, 47.9079, -43.9199
1092, 47.8783, -43.8637
1093, 47.8507, -43.8187
1094, 47.8317, -43.7874
1095, 47.8110, -43.7571
1096, 47.7737, -43.7502
1097, 47.7574, -43.7380
1098, 47.7140, -43.7275
1099, 47.6690, -43.7108
1100, 47.6598, -43.7113
1101, 47.6171, -43.6913
1102, 47.5800, -43.6675
1103, 47.5457, -43.6431
1104, 47.5202, -43.6260
1105, 47.5066, -43.6174
1106, 47.4519, -43.5851
1107, 47.4247, -43.5758
1108, 47.4234, -43.5761
1109, 47.4224, -43.5757
1110, 47.4160, -43.5751
1111, 47.3659, -43.6105
1112, 47.3265, -43.6262
1113, 47.2297, -43.5993
1114, 47.1826, -43.5692
1115, 47.1781, -43.5655
1116, 47.1329, -43.5323
1117, 47.0913, -43.5371
1118, 47.0826, -43.5406
1119, 47.0362, -43.5367
1120, 46.9972, -43.5313
1121, 46.9575, -43.5465
1122, 46.9394, -43.5470
1123, 46.9312, -43.5515
1124, 46.9064, -43.5550
1125, 46.8615, -43.5662
1126, 46.8427, -43.5876
1127, 46.8378, -43.6508
1128, 46.8372, -43.6568
1129, 46.8351, -43.6656
1130, 46.8226, -43.7484
1131, 46.8156, -43.7715
1132, 46.8026, -43.8180
1133, 46.8003, -43.8352
1134, 46.7779, -43.8819
1135, 46.7662, -43.9038
1136, 46.7460, -43.9135
1137, 46.7179, -43.9510
1138, 46.6849, -43.9769
1139, 46.6739, -44.0046
1140, 46.6493, -44.0303
1141, 46.6402, -44.0737
1142, 46.6391, -44.0849
1143, 46.6336, -44.1031
1144, 46.6219, -44.1665
1145, 46.6074, -44.1967
1146, 46.6004, -44.2543
1147, 46.6000, -44.2562
1148, 46.5920, -44.3130
1149, 46.5810, -44.3453
1150, 46.5527, -44.3644
1151, 46.5295, -44.3873
1152, 46.4920, -44.4059
1153, 46.4813, -44.4343
1154, 46.4561, -44.4823
1155, 46.4501, -44.5073
1156, 46.4436, -44.5129
1157, 46.4385, -44.5334
1158, 46.4293, -44.5960
1159, 46.4187, -44.6265
1160, 46.4278, -44.6643
1161, 46.4241, -44.7086
1162, 46.4294, -44.7499
1163, 46.4275, -44.7850
1164, 46.4214, -44.8248
1165, 46.4196, -44.8676
1166, 46.4145, -44.9181
1167, 46.4141, -44.9341
1168, 46.4076, -44.9847
1169, 46.4043, -45.0396
1170, 46.4029, -45.0497
1171, 46.3990, -45.1027
1172, 46.3924, -45.1419
1173, 46.3618, -45.2098
1174, 46.3610, -45.2124
1175, 46.3611, -45.2145
1176, 46.3676, -45.3246
1177, 46.3678, -45.3348
1178, 46.3657, -45.3419
1179, 46.3595, -45.3488
1180, 46.3307, -45.4087
1181, 46.3033, -45.4370
1182, 46.2972, -45.4779
1183, 46.2629, -45.5082
1184, 46.2542, -45.5325
1185, 46.2450, -45.5409
1186, 46.2394, -45.5686
1187, 46.2332, -45.6208
1188, 46.2239, -45.6552
1189, 46.2302, -45.6977
1190, 46.2629, -45.7546
1191, 46.2741, -45.7758
1192, 46.2754, -45.7901
1193, 46.2719, -45.8003
1194, 46.2629, -45.8061
1195, 46.2172, -45.8369
1196, 46.1969, -45.8881
1197, 46.1975, -45.9271
1198, 46.1945, -45.9726
1199, 46.1952, -46.0079
1200, 46.2299, -46.0589
1201, 46.2629, -46.0972
1202, 46.2933, -46.1184
1203, 46.3336, -46.1678
1204, 46.3062, -46.2139
1205, 46.2931, -46.2389
1206, 46.2754, -46.2715
1207, 46.2697, -46.2782
1208, 46.2629, -46.2786
1209, 46.2536, -46.2768
1210, 46.1816, -46.2635
1211, 46.1664, -46.2605
1212, 46.1335, -46.2718
1213, 46.1131, -46.2789
1214, 46.0699, -46.2932
1215, 46.0457, -46.2959
1216, 45.9930, -46.2865
1217, 45.9734, -46.2863
1218, 45.9612, -46.2868
1219, 45.9406, -46.2960
1220, 45.9211, -46.3454
1221, 45.9180, -46.3584
1222, 45.9036, -46.4055
1223, 45.8975, -46.4294
1224, 45.8769, -46.4857
1225, 45.8707, -46.5085
1226, 45.8700, -46.5160
1227, 45.8698, -46.5247
1228, 45.8594, -46.6112
1229, 45.8590, -46.6329
1230, 45.8595, -46.6546
1231, 45.8570, -46.7276
1232, 45.8575, -46.7525
1233, 45.8638, -46.7706
1234, 45.8657, -46.7730
1235, 45.8399, -47.5527
1236, 45.8185, -47.5813
1237, 45.8273, -47.6422
1238, 45.8274, -47.6455
1239, 45.8406, -47.7077
1240, 45.8137, -47.7414
1241, 45.7804, -47.7543
1242, 45.7496, -47.7628
1243, 45.7337, -47.7965
1244, 45.7218, -47.8401
1245, 45.7094, -47.8777
1246, 45.7007, -47.9068
1247, 45.6970, -47.9218
1248, 45.6840, -47.9763
1249, 45.6706, -48.0011
1250, 45.6633, -48.0157
1251, 45.6327, -48.0629
1252, 45.6292, -48.0739
1253, 45.6098, -48.1199
1254, 45.6013, -48.1344
1255, 45.5876, -48.1526
1256, 45.5502, -48.1490
1257, 45.5352, -48.1527
1258, 45.4912, -48.1442
1259, 45.4651, -48.1649
1260, 45.4515, -48.1934
1261, 45.4551, -48.2394
1262, 45.4912, -48.3190
1263, 45.4939, -48.3222
1264, 45.4938, -48.3255
1265, 45.4929, -48.3273
1266, 45.4912, -48.3288
1267, 45.4703, -48.3446
1268, 45.4396, -48.3652
1269, 45.4341, -48.3790
1270, 45.4107, -48.4209
1271, 45.4061, -48.4335
1272, 45.3949, -48.4930
1273, 45.3852, -48.5209
1274, 45.3572, -48.5249
1275, 45.3167, -48.5356
1276, 45.2986, -48.5287
1277, 45.2651, -48.5759
1278, 45.2236, -48.6053
1279, 45.2147, -48.6181
1280, 45.2023, -48.6334
1281, 45.1748, -48.6764
1282, 45.1657, -48.7079
1283, 45.1349, -48.7348
1284, 45.1060, -48.7435
1285, 45.0666, -48.7495
1286, 45.0391, -48.7903
1287, 45.0252, -48.8054
1288, 45.0097, -48.8092
1289, 44.9666, -48.8347
1290, 44.9425, -48.8811
1291, 44.9371, -48.9085
1292, 44.9137, -48.9741
1293, 44.8177, -48.9454
1294, 44.8085, -48.9488
1295, 44.7848, -48.9533
1296, 44.7367, -48.9574
1297, 44.7218, -48.9579
1298, 44.7024, -48.9529
1299, 44.6523, -48.9467
1300, 44.6258, -48.9397
1301, 44.5875, -48.9663
1302, 44.5418, -49.0003
1303, 44.5356, -49.0055
1304, 44.5299, -49.0061
1305, 44.5222, -49.0041
1306, 44.4349, -48.9699
1307, 44.4340, -48.9697
1308, 44.4333, -48.9692
1309, 44.4320, -48.9680
1310, 44.3637, -48.9162
1311, 44.3381, -48.9004
1312, 44.3083, -48.8947
1313, 44.2698, -48.8862
1314, 44.2422, -48.8808
1315, 44.2200, -48.8784
1316, 44.1894, -48.8970
1317, 44.1628, -48.9096
1318, 44.1463, -48.9089
1319, 44.1106, -48.9183
1320, 44.0916, -48.9196
1321, 44.0505, -48.9495
1322, 44.0293, -48.9431
1323, 43.9737, -48.9296
1324, 43.9546, -48.9237
1325, 43.9400, -48.9254
1326, 43.8787, -48.9011
1327, 43.8588, -48.8996
1328, 43.8484, -48.9042
1329, 43.8399, -48.9146
1330, 43.8017, -48.9515
1331, 43.7630, -48.9612
1332, 43.7346, -48.9678
1333, 43.7148, -48.9973
1334, 43.6987, -49.0317
1335, 43.6672, -49.0377
1336, 43.6300, -49.0456
1337, 43.5852, -49.0616
1338, 43.5714, -49.0658
1339, 43.5667, -49.0676
1340, 43.5642, -49.0727
1341, 43.5618, -49.0839
1342, 43.5714, -49.1033
1343, 43.5934, -49.1722
1344, 43.5973, -49.2005
1345, 43.5885, -49.2191
1346, 43.5714, -49.2236
1347, 43.5452, -49.2180
1348, 43.4925, -49.1915
1349, 43.4756, -49.1888
1350, 43.4573, -49.1833
1351, 43.3947, -49.1611
1352, 43.3799, -49.1566
1353, 43.3362, -49.1906
1354, 43.3149, -49.2384
1355, 43.3069, -49.2643
1356, 43.3000, -49.3328
1357, 43.2960, -49.3513
1358, 43.2921, -49.3601
1359, 43.2841, -49.3632
1360, 43.2694, -49.3619
1361, 43.1964, -49.3329
1362, 43.1884, -49.3336
1363, 43.1435, -49.3708
1364, 43.1276, -49.3786
1365, 43.0927, -49.3979
1366, 43.0850, -49.4002
1367, 43.0793, -49.4081
1368, 43.0806, -49.4234
1369, 43.0727, -49.4997
1370, 43.0741, -49.5247
1371, 43.0415, -49.5703
1372, 42.9970, -49.6107
1373, 42.9923, -49.6138
1374, 42.9907, -49.6192
1375, 42.9807, -49.6364
1376, 42.9560, -49.6769
1377, 42.9347, -49.7213
1378, 42.9257, -49.7489
1379, 42.9013, -49.7736
1380, 42.8793, -49.7965
1381, 42.8606, -49.8184
1382, 42.8434, -49.8600
1383, 42.8290, -49.8986
1384, 42.8190, -49.9245
1385, 42.8166, -49.9374
1386, 42.8057, -49.9678
1387, 42.7692, -49.9835
1388, 42.7465, -49.9771
1389, 42.7100, -49.9789
1390, 42.7005, -49.9973
1391, 42.6992, -50.0087
1392, 42.6963, -50.0247
1393, 42.6880, -50.0962
1394, 42.6823, -50.1217
1395, 42.6870, -50.1514
1396, 42.7084, -50.2450
1397, 42.7088, -50.2470
1398, 42.7086, -50.2486
1399, 42.6990, -50.3484
1400, 42.6974, -50.3616
1401, 42.6964, -50.3780
1402, 42.7072, -50.4787
1403, 42.7069, -50.4821
1404, 42.7075, -50.4853
1405, 42.7100, -50.4929
1406, 42.7158, -50.4917
1407, 42.7181, -50.4852
1408, 42.7608, -50.4421
1409, 42.8057, -50.4358
1410, 42.8274, -50.4896
1411, 42.8330, -50.5179
1412, 42.8413, -50.5643
1413, 42.8388, -50.5966
1414, 42.8580, -50.6430
1415, 42.8663, -50.6886
1416, 42.8695, -50.7250
1417, 42.8756, -50.7660
1418, 42.8817, -50.7919
1419, 42.9013, -50.8803
1420, 42.9047, -50.8881
1421, 42.9664, -50.8723
1422, 42.9970, -50.8886
1423, 43.0127, -50.9041
1424, 43.0209, -50.9259
1425, 43.0264, -50.9638
1426, 43.0321, -51.0038
1427, 43.0388, -51.0491
1428, 43.0510, -51.1041
1429, 43.0618, -51.1357
1430, 43.0737, -51.1773
1431, 43.0705, -51.2037
1432, 43.0657, -51.2597
1433, 43.0614, -51.2918
1434, 43.0503, -51.3408
1435, 43.0521, -51.3569
1436, 43.0164, -51.3966
1437, 43.0587, -51.4510
1438, 43.0927, -51.4929
1439, 43.1151, -51.5160
1440, 43.1551, -51.5554
1441, 43.1795, -51.5736
1442, 43.1884, -51.5769
1443, 43.2150, -51.6059
1444, 43.2413, -51.6338
1445, 43.2841, -51.6855
1446, 43.2949, -51.7016
1447, 43.3035, -51.7175
1448, 43.3211, -51.7684
1449, 43.3261, -51.7906
1450, 43.3670, -51.8547
1451, 43.3706, -51.8672
1452, 43.3654, -51.9546
1453, 43.3682, -51.9733
1454, 43.3706, -51.9855
1455, 43.3799, -52.0050
1456, 43.4131, -52.0641
1457, 43.4412, -52.0711
1458, 43.4756, -52.0956
1459, 43.4963, -52.1046
1460, 43.5304, -52.1405
1461, 43.5519, -52.1711
1462, 43.5714, -52.1975
1463, 43.6018, -52.2430
1464, 43.6412, -52.2925
1465, 43.6504, -52.3161
1466, 43.6442, -52.3835
1467, 43.6493, -52.4134
1468, 43.6503, -52.4346
1469, 43.6672, -52.4975
1470, 43.6852, -52.5206
1471, 43.7218, -52.5541
1472, 43.7339, -52.5938
1473, 43.7630, -52.6191
1474, 43.7916, -52.6588
1475, 43.8199, -52.6548
1476, 43.8588, -52.6754
1477, 43.8849, -52.6907
1478, 43.9119, -52.7314
1479, 43.9312, -52.7664
1480, 43.9546, -52.7854
1481, 43.9798, -52.8400
1482, 43.9882, -52.8738
1483, 43.9936, -52.9238
1484, 43.9933, -52.9462
1485, 44.0010, -52.9965
1486, 44.0023, -53.0011
1487, 44.0145, -53.0452
1488, 44.0505, -53.0832
1489, 44.0838, -53.0638
1490, 44.1158, -53.0326
1491, 44.1298, -53.0165
1492, 44.1463, -53.0090
1493, 44.1636, -53.0262
1494, 44.1763, -53.0516
1495, 44.2056, -53.1062
1496, 44.2422, -53.1712
1497, 44.2502, -53.1839
1498, 44.2527, -53.1946
1499, 44.2570, -53.2143
1500, 44.2705, -53.2841
1501, 44.2794, -53.3220
1502, 44.2814, -53.3712
1503, 44.2763, -53.3976
1504, 44.2794, -53.4409
1505, 44.2946, -53.4996
1506, 44.2976, -53.5153
1507, 44.3097, -53.5695
1508, 44.3191, -53.5960
1509, 44.3381, -53.6443
1510, 44.3516, -53.6851
1511, 44.3603, -53.7046
1512, 44.4018, -53.7579
1513, 44.4340, -53.7954
1514, 44.4536, -53.8294
1515, 44.4594, -53.8556
1516, 44.4972, -53.9084
1517, 44.5102, -53.9666
1518, 44.5200, -53.9943
1519, 44.5178, -54.0086
1520, 44.5299, -54.0732
1521, 44.5684, -54.0579
1522, 44.5924, -54.0594
1523, 44.6258, -54.0553
1524, 44.6566, -54.1198
1525, 44.6677, -54.1617
1526, 44.6615, -54.2039
1527, 44.6447, -54.2499
1528, 44.6398, -54.2717
1529, 44.6739, -54.3424
1530, 44.6739, -54.3426
1531, 44.6964, -54.4095
1532, 44.7018, -54.4361
1533, 44.7169, -54.5294
1534, 44.7181, -54.5358
1535, 44.7180, -54.5405
1536, 44.7218, -54.5503
1537, 44.7297, -54.5495
1538, 44.7473, -54.5455
1539, 44.7888, -54.5233
1540, 44.8177, -54.5091
1541, 44.9137, -54.5411
1542, 44.9320, -54.5843
1543, 44.9360, -54.6083
1544, 44.9515, -54.6604
1545, 44.9594, -54.6787
1546, 44.9679, -54.7384
1547, 44.9756, -54.7834
1548, 44.9911, -54.8424
1549, 44.9963, -54.8673
1550, 44.9838, -54.8953
1551, 44.9698, -54.9282
1552, 44.9491, -54.9708
1553, 44.9691, -55.0280
1554, 45.0097, -55.0761
1555, 45.0286, -55.0934
1556, 45.0415, -55.1211
1557, 45.0272, -55.1380
1558, 45.0097, -55.1439
1559, 44.9745, -55.1743
1560, 44.9688, -55.2162
1561, 44.9701, -55.2659
1562, 44.9730, -55.2913
1563, 44.9745, -55.3375
1564, 44.9608, -55.3915
1565, 44.9560, -55.3980
1566, 44.9311, -55.4421
1567, 44.9239, -55.4524
1568, 44.9137, -55.4616
1569, 44.9134, -55.4617
1570, 44.8666, -55.4811
1571, 44.8648, -55.4805
1572, 44.8177, -55.4806
1573, 44.7943, -55.4861
1574, 44.7601, -55.5036
1575, 44.7450, -55.5273
1576, 44.7218, -55.5579
1577, 44.6985, -55.5731
1578, 44.6859, -55.5978
1579, 44.6898, -55.6388
1580, 44.6990, -55.6930
1581, 44.7023, -55.7225
1582, 44.7029, -55.7462
1583, 44.7218, -55.8133
1584, 44.7267, -55.8438
1585, 44.7276, -55.8503
1586, 44.7276, -55.8575
1587, 44.7225, -55.9668
1588, 44.7225, -55.9677
1589, 44.7225, -55.9685
1590, 44.7218, -56.0407
1591, 44.7212, -56.0858
1592, 44.7212, -56.0865
1593, 44.6690, -56.1224
1594, 44.6258, -56.1209
1595, 44.6044, -56.1393
1596, 44.5958, -56.1630
1597, 44.5888, -56.2066
1598, 44.5970, -56.2467
1599, 44.5773, -56.2758
1600, 44.5558, -56.3006
1601, 44.5299, -56.3696
1602, 44.5281, -56.3760
1603, 44.5277, -56.3781
1604, 44.5270, -56.3814
1605, 44.5010, -56.4521
1606, 44.4961, -56.4864
1607, 44.4924, -56.5316
1608, 44.4888, -56.5520
1609, 44.4857, -56.6019
1610, 44.4811, -56.6588
1611, 44.4810, -56.6610
1612, 44.4765, -56.7178
1613, 44.4725, -56.7642
1614, 44.4635, -56.7957
1615, 44.4588, -56.8308
1616, 44.4547, -56.8550
1617, 44.4340, -56.9085
1618, 44.4241, -56.9256
1619, 44.4242, -56.9379
1620, 44.4239, -56.9504
1621, 44.4132, -57.0274
1622, 44.4127, -57.0530
1623, 44.3980, -57.0926
1624, 44.3926, -57.1137
1625, 44.3677, -57.1565
1626, 44.3553, -57.1736
1627, 44.3381, -57.1975
1628, 44.3237, -57.2164
1629, 44.3147, -57.2283
1630, 44.3077, -57.2549
1631, 44.2957, -57.3034
1632, 44.2931, -57.3130
1633, 44.2811, -57.3647
1634, 44.2738, -57.4014
1635, 44.2700, -57.4453
1636, 44.2648, -57.4780
1637, 44.2601, -57.4986
1638, 44.2422, -57.5312
1639, 44.2169, -57.5491
1640, 44.1965, -57.5734
1641, 44.2119, -57.6162
1642, 44.2422, -57.6779
1643, 44.2491, -57.7018
1644, 44.2503, -57.7107
1645, 44.2479, -57.7170
1646, 44.2422, -57.7200
1647, 44.1945, -57.7507
1648, 44.1942, -57.7508
1649, 44.1941, -57.7510
1650, 44.1658, -57.8005
1651, 44.1679, -57.8279
1652, 44.1598, -57.9006
1653, 44.1620, -57.9180
1654, 44.1556, -57.9273
1655, 44.1463, -57.9435
1656, 44.1251, -57.9979
1657, 44.1232, -58.0234
1658, 44.1125, -58.0617
1659, 44.1061, -58.0865
1660, 44.0925, -58.1316
1661, 44.0789, -58.1621
1662, 44.0505, -58.1953
1663, 44.0363, -58.2134
1664, 44.0321, -58.2295
1665, 44.0324, -58.2520
1666, 44.0289, -58.3204
1667, 44.0292, -58.3472
1668, 43.9998, -58.3931
1669, 43.9546, -58.4262
1670, 43.9464, -58.4273
1671, 43.9369, -58.4341
1672, 43.9301, -58.4621
1673, 43.9179, -58.5007
1674, 43.9097, -58.5434
1675, 43.9000, -58.5911
1676, 43.8987, -58.6088
1677, 43.8912, -58.6556
1678, 43.8827, -58.6823
1679, 43.8588, -58.7059
1680, 43.8399, -58.7331
1681, 43.8327, -58.7540
1682, 43.8342, -58.7849
1683, 43.8539, -58.8738
1684, 43.8543, -58.8801
1685, 43.8083, -58.9203
1686, 43.7630, -58.9262
1687, 43.7409, -58.9321
1688, 43.7150, -58.9505
1689, 43.6960, -58.9795
1690, 43.6672, -58.9958
1691, 43.6453, -59.0179
1692, 43.6328, -59.0406
1693, 43.6199, -59.0947
1694, 43.6196, -59.0958
1695, 43.6056, -59.1497
1696, 43.6021, -59.1865
1697, 43.5960, -59.2343
1698, 43.5931, -59.2638
1699, 43.5906, -59.2868
1700, 43.5812, -59.3660
1701, 43.5799, -59.3777
1702, 43.5805, -59.3890
1703, 43.5880, -59.4783
1704, 43.5889, -59.4992
1705, 43.5861, -59.5164
1706, 43.5714, -59.5583
1707, 43.5572, -59.5890
1708, 43.5553, -59.6059
1709, 43.5504, -59.6302
1710, 43.5429, -59.6848
1711, 43.5350, -59.7173
1712, 43.5190, -59.7653
1713, 43.5180, -59.7774
1714, 43.5075, -59.8261
1715, 43.4981, -59.8506
1716, 43.4756, -59.8669
1717, 43.4487, -59.8909
1718, 43.4381, -59.9203
1719, 43.4219, -59.9667
1720, 43.3960, -60.0041
1721, 43.3863, -60.0207
1722, 43.3848, -60.0263
1723, 43.3799, -60.0344
1724, 43.3519, -60.0925
1725, 43.3447, -60.1245
1726, 43.3362, -60.1755
1727, 43.3362, -60.1859
1728, 43.3222, -60.2349
1729, 43.3222, -60.2820
1730, 43.3245, -60.3041
1731, 43.3246, -60.3540
1732, 43.3171, -60.3921
1733, 43.3143, -60.4314
1734, 43.3089, -60.4668
1735, 43.3037, -60.4891
1736, 43.2841, -60.5387
1737, 43.2743, -60.5608
1738, 43.2680, -60.5707
1739, 43.2681, -60.5905
1740, 43.2647, -60.6638
1741, 43.2648, -60.6878
1742, 43.2629, -60.7133
1743, 43.2610, -60.7761
1744, 43.2586, -60.8038
1745, 43.2291, -60.8438
1746, 43.1884, -60.8901
1747, 43.1843, -60.8909
1748, 43.1780, -60.8938
1749, 43.1754, -60.9090
1750, 43.1722, -60.9899
1751, 43.1674, -61.0083
1752, 43.1811, -61.0221
1753, 43.1884, -61.0379
1754, 43.2051, -61.1189
1755, 43.2065, -61.1401
1756, 43.2034, -61.1575
1757, 43.1884, -61.1923
1758, 43.1707, -61.2239
1759, 43.1666, -61.2442
1760, 43.1357, -61.2864
1761, 43.1167, -61.3152
1762, 43.1006, -61.3391
1763, 43.0992, -61.3466
1764, 43.0927, -61.3624
1765, 43.0702, -61.4188
1766, 43.0574, -61.4421
1767, 43.0350, -61.4811
1768, 43.0197, -61.5189
1769, 43.0087, -61.5431
1770, 43.0056, -61.5525
1771, 42.9970, -61.5620
1772, 42.9553, -61.5909
1773, 42.9326, -61.6344
1774, 42.9264, -61.6631
1775, 42.9013, -61.7379
1776, 42.9004, -61.7399
1777, 42.9002, -61.7410
1778, 42.9000, -61.7426
1779, 42.9012, -61.8591
1780, 42.9011, -61.8596
1781, 42.8971, -61.8729
1782, 42.8773, -61.9393
1783, 42.8725, -61.9672
1784, 42.8643, -62.0100
1785, 42.8632, -62.0348
1786, 42.8499, -62.0772
1787, 42.8400, -62.1161
1788, 42.8272, -62.1606
1789, 42.8206, -62.1848
1790, 42.8247, -62.2096
1791, 42.8361, -62.2706
1792, 42.8420, -62.3102
1793, 42.8493, -62.3666
1794, 42.8509, -62.3755
1795, 42.8574, -62.4335
1796, 42.8419, -62.4727
1797, 42.8433, -62.5001
1798, 42.8354, -62.5437
1799, 42.8307, -62.5728
1800, 42.8247, -62.6343
1801, 42.8215, -62.6566
1802, 42.8187, -62.6716
1803, 42.8057, -62.7157
1804, 42.7765, -62.7227
1805, 42.7625, -62.7536
1806, 42.7630, -62.8064
1807, 42.8057, -62.8729
1808, 42.8074, -62.8852
1809, 42.8077, -62.8875
1810, 42.8074, -62.8895
1811, 42.8057, -62.9018
1812, 42.7100, -62.8679
1813, 42.6947, -62.9464
1814, 42.6914, -62.9641
1815, 42.6914, -62.9871
1816, 42.6898, -63.0565
1817, 42.6898, -63.0813
1818, 42.6876, -63.1082
1819, 42.6820, -63.1618
1820, 42.6794, -63.1954
1821, 42.6765, -63.2357
1822, 42.6754, -63.2691
1823, 42.6720, -63.3106
1824, 42.6621, -63.3659
1825, 42.6621, -63.3661
1826, 42.6532, -63.4217
1827, 42.6536, -63.4702
1828, 42.6513, -63.4933
1829, 42.6518, -63.5390
1830, 42.6552, -63.5904
1831, 42.6566, -63.6065
1832, 42.6599, -63.6596
1833, 42.6476, -63.6961
1834, 42.6343, -63.7437
1835, 42.6275, -63.7658
1836, 42.6264, -63.7802
1837, 42.6199, -63.8741
1838, 42.6194, -63.8807
1839, 42.6184, -63.8853
1840, 42.6144, -63.9070
1841, 42.5949, -63.9657
1842, 42.5834, -63.9855
1843, 42.5782, -64.0281
1844, 42.5748, -64.0514
1845, 42.5696, -64.0983
1846, 42.5761, -64.1477
1847, 42.5763, -64.1716
1848, 42.5812, -64.2202
1849, 42.5762, -64.2654
1850, 42.5724, -64.2831
1851, 42.5682, -64.3332
1852, 42.5427, -64.3536
1853, 42.5188, -64.3776
1854, 42.4973, -64.3991
1855, 42.4892, -64.4225
1856, 42.4730, -64.4730
1857, 42.4718, -64.4762
1858, 42.4575, -64.5288
1859, 42.4497, -64.5586
1860, 42.4357, -64.6231
1861, 42.4323, -64.6374
